1,1,891.97,414.80,306.58,243.65,0.95,-1,-1,-1
2,1,891.30,414.65,305.96,243.17,0.95,-1,-1,-1
3,1,892.14,415.34,305.57,242.82,0.95,-1,-1,-1
3,2,1849.32,410.93,68.34,21.32,0.27,-1,-1,-1
4,1,891.94,415.07,306.51,243.55,0.95,-1,-1,-1
4,2,1850.02,411.42,68.10,21.24,0.33,-1,-1,-1
5,1,891.81,415.60,305.85,243.01,0.95,-1,-1,-1
6,1,890.92,415.90,306.56,243.56,0.95,-1,-1,-1
6,2,1857.52,413.44,60.45,18.83,0.21,-1,-1,-1
7,1,890.82,415.93,306.04,243.09,0.95,-1,-1,-1
7,2,1855.20,413.19,61.73,19.19,0.32,-1,-1,-1
8,1,889.98,414.80,306.60,243.68,0.95,-1,-1,-1
8,2,1851.56,413.54,61.10,18.72,0.26,-1,-1,-1
9,1,890.37,415.73,305.24,242.57,0.95,-1,-1,-1
9,2,1853.90,413.38,61.58,18.80,0.40,-1,-1,-1
9,4,1756.90,377.50,136.07,24.64,0.30,-1,-1,-1
10,1,889.93,416.23,303.83,241.42,0.95,-1,-1,-1
10,2,1852.32,410.61,63.16,19.14,0.21,-1,-1,-1
11,1,888.98,415.23,303.74,241.47,0.95,-1,-1,-1
12,1,889.38,415.66,302.31,240.39,0.95,-1,-1,-1
13,1,888.84,415.49,303.19,241.24,0.95,-1,-1,-1
13,4,1744.89,377.00,126.12,22.94,0.25,-1,-1,-1
14,1,888.54,414.87,304.34,242.30,0.95,-1,-1,-1
14,4,1743.11,377.81,134.52,24.64,0.30,-1,-1,-1
14,2,1849.13,406.24,71.10,21.67,0.20,-1,-1,-1
15,1,888.24,414.63,305.12,243.03,0.95,-1,-1,-1
15,4,1748.60,378.73,124.24,22.70,0.25,-1,-1,-1
16,1,887.83,415.12,304.96,243.11,0.95,-1,-1,-1
16,2,1850.61,407.42,66.31,19.98,0.26,-1,-1,-1
17,1,888.27,415.89,304.15,242.44,0.95,-1,-1,-1
17,4,1748.02,377.27,132.81,24.42,0.31,-1,-1,-1
18,1,886.10,414.70,306.34,244.73,0.95,-1,-1,-1
18,2,1839.49,407.67,72.31,21.18,0.20,-1,-1,-1
19,1,886.49,414.71,305.87,244.56,0.95,-1,-1,-1
19,2,1837.45,407.63,77.91,22.75,0.24,-1,-1,-1
20,1,887.67,415.56,304.22,243.26,0.95,-1,-1,-1
21,1,887.44,414.40,303.80,243.17,0.95,-1,-1,-1
22,1,887.16,413.38,304.70,244.07,0.95,-1,-1,-1
22,4,1755.64,378.87,126.27,23.52,0.36,-1,-1,-1
23,1,887.40,414.43,303.28,242.99,0.95,-1,-1,-1
23,5,1571.87,410.50,121.48,21.54,0.33,-1,-1,-1
23,2,1859.80,414.26,61.83,18.44,0.25,-1,-1,-1
24,1,886.98,414.99,303.32,243.26,0.95,-1,-1,-1
24,5,1584.18,408.77,110.90,19.67,0.23,-1,-1,-1
25,1,886.70,415.55,303.05,243.29,0.95,-1,-1,-1
25,4,1755.59,378.65,129.19,24.33,0.26,-1,-1,-1
26,1,886.85,415.98,303.00,243.35,0.95,-1,-1,-1
26,4,1765.86,380.13,124.65,23.44,0.23,-1,-1,-1
27,1,886.50,415.71,303.09,243.62,0.95,-1,-1,-1
27,4,1763.93,379.42,123.14,23.10,0.31,-1,-1,-1
28,1,886.14,415.63,303.49,244.36,0.95,-1,-1,-1
28,4,1764.84,379.11,122.25,22.80,0.24,-1,-1,-1
28,5,1582.32,407.79,113.40,20.09,0.23,-1,-1,-1
29,1,885.61,416.14,303.47,244.77,0.96,-1,-1,-1
29,5,1581.37,406.71,118.64,21.03,0.42,-1,-1,-1
30,1,884.86,416.54,302.56,244.37,0.95,-1,-1,-1
30,2,1837.45,410.51,74.04,21.33,0.49,-1,-1,-1
30,4,1782.21,382.47,110.59,20.58,0.30,-1,-1,-1
31,1,883.97,415.59,302.03,244.40,0.95,-1,-1,-1
32,1,883.07,414.95,303.44,245.89,0.95,-1,-1,-1
33,1,882.32,415.40,303.84,246.54,0.96,-1,-1,-1
33,6,27.69,376.70,103.94,25.42,0.33,-1,-1,-1
33,4,1755.65,380.87,115.32,21.90,0.26,-1,-1,-1
34,1,881.90,415.85,303.59,246.71,0.95,-1,-1,-1
35,1,882.01,415.50,303.25,246.71,0.95,-1,-1,-1
35,5,1546.81,407.33,150.93,26.82,0.50,-1,-1,-1
35,2,1837.95,410.43,72.42,19.99,0.20,-1,-1,-1
35,4,1751.01,379.46,118.68,22.85,0.42,-1,-1,-1
36,1,882.34,416.00,303.45,247.17,0.96,-1,-1,-1
36,4,1750.15,379.91,118.75,23.03,0.35,-1,-1,-1
36,6,-2.80,380.59,88.60,21.79,0.33,-1,-1,-1
37,1,881.61,415.25,303.95,247.94,0.95,-1,-1,-1
37,5,1546.04,408.16,146.44,25.95,0.34,-1,-1,-1
38,1,881.38,415.60,302.96,247.51,0.95,-1,-1,-1
38,5,1546.84,407.15,145.39,25.77,0.35,-1,-1,-1
38,2,1838.02,410.88,71.94,19.04,0.25,-1,-1,-1
38,6,27.21,376.43,106.05,25.90,0.23,-1,-1,-1
39,1,881.75,415.32,302.63,247.51,0.95,-1,-1,-1
39,5,1547.82,407.97,142.52,25.13,0.28,-1,-1,-1
40,1,880.78,415.31,303.72,248.77,0.96,-1,-1,-1
40,5,1545.95,407.40,147.07,25.94,0.21,-1,-1,-1
40,4,1746.54,379.17,119.11,23.54,0.21,-1,-1,-1
41,1,881.23,415.93,303.08,248.38,0.96,-1,-1,-1
41,2,1855.45,413.89,68.59,19.02,0.27,-1,-1,-1
41,6,33.01,374.88,108.98,26.25,0.26,-1,-1,-1
42,1,880.48,415.73,303.11,248.75,0.96,-1,-1,-1
42,6,38.21,376.98,100.96,24.31,0.49,-1,-1,-1
43,1,879.41,415.69,303.40,249.41,0.96,-1,-1,-1
43,6,14.54,379.95,88.10,21.57,0.40,-1,-1,-1
43,5,1547.39,406.77,149.01,26.40,0.26,-1,-1,-1
44,1,879.43,415.32,304.45,250.61,0.96,-1,-1,-1
44,6,28.85,377.36,96.44,23.64,0.42,-1,-1,-1
44,5,1548.86,406.28,147.11,26.15,0.21,-1,-1,-1
44,4,1763.55,381.07,108.48,21.67,0.27,-1,-1,-1
45,1,879.23,415.06,304.01,250.62,0.95,-1,-1,-1
45,6,15.55,379.18,84.72,21.25,0.24,-1,-1,-1
45,5,1559.09,406.67,137.98,24.64,0.24,-1,-1,-1
46,1,879.22,415.84,302.89,250.07,0.95,-1,-1,-1
46,6,17.69,379.48,84.47,21.45,0.31,-1,-1,-1
46,5,1563.98,407.28,129.80,23.06,0.23,-1,-1,-1
46,2,1855.28,413.89,68.21,19.48,0.30,-1,-1,-1
47,1,878.89,415.08,302.76,250.40,0.96,-1,-1,-1
47,5,1600.63,409.61,100.41,18.22,0.31,-1,-1,-1
47,9,1317.50,350.31,109.95,22.82,0.30,-1,-1,-1
47,2,1855.67,414.09,66.13,19.16,0.31,-1,-1,-1
48,1,879.17,415.31,301.88,249.93,0.96,-1,-1,-1
48,5,1571.10,408.66,131.53,24.10,0.23,-1,-1,-1
49,1,877.94,414.65,302.83,251.35,0.95,-1,-1,-1
49,5,1570.42,409.73,128.13,23.40,0.24,-1,-1,-1
50,1,878.47,415.53,302.16,251.11,0.96,-1,-1,-1
50,5,1573.86,410.65,122.19,22.22,0.24,-1,-1,-1
50,9,1318.98,350.60,110.31,22.91,0.23,-1,-1,-1
51,1,877.97,415.27,303.11,252.28,0.96,-1,-1,-1
51,5,1567.72,410.05,128.09,23.26,0.48,-1,-1,-1
52,1,877.43,414.62,303.37,252.89,0.96,-1,-1,-1
